	AveExpr	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	P.value.BasalvsLP	P.value.BasalvsML	P.value.LPvsML	Results.BasalvsLP	Results.BasalvsML	Results.LPvsML	Genes.ENTREZID	Genes.SYMBOL	Genes.TXCHROM
11687	1.12474581516895	0.981351678875191	-2.38619684597532	-3.36754852485051	0	-1.65387870374453	-2.7440925878613	0.555377906461325	0.076620686551535	0.0170335162289003	0	-1	-1	11687	Alox15	chr11
75273	5.51914766362454	-0.180960324365842	-0.065975302295052	0.11498502207079	0	0	0	0.986814423139322	0.995757651191909	0.993669478607369	0	0	0	75273	Pelp1	chr11
216869	3.02858329371659	0.917252172262875	1.2359406310417	0.318688458778825	0	0.646007577786131	0	0.585757377121764	0.270945641401507	0.947101634164983	0	0	0	216869	Arrb2	chr11
66172	3.73370547564991	-0.0814983710460622	-0.470214849989758	-0.388716478943695	0	0	0	0.982403125573002	0.871390990211271	0.908162549078667	0	0	0	66172	Med11	chr11
66102	6.34304988823749	-1.57257130975857	-0.946521866279988	0.626049443478586	-0.830275491599838	0	0	0.222890662587513	0.544008371098318	0.73121331945308	-1	0	0	66102	Cxcl16	chr11
574428	2.18497590385242	-1.2594969852982	-0.053323473929654	1.20617351136854	-0.591118004599761	0	0.497501350742413	0.288474514116358	0.988208868267382	0.318667306304857	0	0	0	574428	Zmynd15	chr11
19175	6.63132543600986	0.0455534289357162	-0.286228819010707	-0.331782247946423	0	0	0	0.998904249171056	0.989667787836509	0.989475877161999	0	0	0	19175	Psmb6	chr11
18806	5.83097828912226	-0.443649662307651	-0.374969924750232	0.0686797375574191	0	0	0	0.843637662829558	0.8734696065607	0.981539505491101	0	0	0	18806	Pld2	chr11
50932	6.81740309178441	0.165693559763713	-0.214180837278234	-0.379874397041947	0	0	0	0.998168253072752	0.997312776505928	0.993736942872817	0	0	0	50932	Mink1	chr11
14723	0.380901736422104	0.0367840431924964	0.604581132177321	0.567797088984825	0	0	0	0.983957355219656	0.724359263508398	0.743533438904652	0	0	0	14723	Gp1ba	chr11
67863	6.14080666523222	0.280390537389807	-0.286004760166465	-0.566395297556272	0	0	0	0.981277551251688	0.981224834729305	0.926736743323538	0	0	0	67863	Slc25a11	chr11
70510	5.86619010381694	-0.696056223947975	-0.418324245446347	0.277731978501628	0	0	0	0.753714995821063	0.898858432128622	0.951013177256201	0	0	0	70510	Rnf167	chr11
18643	8.66599823713609	0.430978509193324	0.470750854337066	0.0397723451437422	0	0	0	0.971774310287908	0.963783870179639	0.999259045453076	0	0	0	18643	Pfn1	chr11
13808	3.33988359906985	1.22963790487546	1.30118615125599	0.0715482463805333	0.307584255343654	0.417373929343036	0	0.395744067618676	0.354019163561927	0.970259772180606	0	0	0	13808	Eno3	chr11
216873	5.29074647087135	0.364176707877299	-0.139336822059165	-0.503513529936463	0	0	0	0.978932885300968	0.995652073176119	0.960575430605074	0	0	0	216873	Spag7	chr11
216874	5.418825958182	-0.230503075050949	-0.55932296364667	-0.328819888595721	0	0	0	0.982358052219484	0.908638241088039	0.975795070297314	0	0	0	216874	Camta2	chr11
103844	0.617321474646525	-0.472702779185721	-0.974900591099697	-0.502197811913975	0	0	0	0.862484208212917	0.523573196746741	0.867677653054869	0	0	0	103844	Inca1	chr11
16562	8.40995237844952	0.32894334289221	-0.169296345149805	-0.498239688042014	0	0	0	0.979279565289958	0.991849210640009	0.957069143371526	0	0	0	16562	Kif1c	chr11
193043	0.856509405022084	0.911982261364677	0.218631732480757	-0.69335052888392	0	0	0	0.564097885819559	0.917680561594488	0.69268863626111	0	0	0	193043	Zfp3	chr11
54189	6.08049094938507	0.541485843544063	0.334257349779422	-0.20722849376464	0	0	0	0.880419582388782	0.950954610056774	0.978403707274397	0	0	0	54189	Rabep1	chr11
19069	6.15440438107468	0.498640376672373	0.260209935823737	-0.238430440848636	0	0	0	0.948825074908936	0.987098949788852	0.99083354295462	0	0	0	19069	Nup88	chr11
69723	3.38619008822746	0.365039734762478	0.246162075033696	-0.118877659728783	0	0	0	0.934039755668308	0.965882081978562	0.985328619467309	0	0	0	69723	Rpain	chr11
12261	6.18821855642426	0.0361734007479395	0.0383771444738201	0.00220374372588061	0	0	0	0.996248377954938	0.996075309664202	0.999812656091928	0	0	0	12261	C1qbp	chr11
216877	6.07770704942635	-0.563358315633463	0.0200396998397814	0.583398015473245	0	0	0	0.953209319633308	0.999633282191203	0.954797599662084	0	0	0	216877	Dhx33	chr11
116891	5.02632675219914	0.798600921622335	0.0679705646512208	-0.730630356971115	0	0	0	0.701069178267138	0.9927638233724	0.768853608301408	0	0	0	116891	Derl2	chr11
67139	4.28359467304971	1.31068181611239	1.0015110907775	-0.309170725334889	0.577770005048241	0.00296464766729214	0	0.294071425069644	0.502401888679476	0.904200668354908	0	0	0	67139	Mis12	chr11
103712	-0.897376502676497	0.207331039762511	3.43835793487657	3.23102689511406	0	0.935702529854056	0.871114808507134	0.942864124565967	0.260624991769314	0.281596502604453	0	0	0	103712	6330403K07Rik	chr11
114230	-0.84712475727622	-0.879649834668972	-1.51647535232259	-0.636825517653617	0	-0.62757702998102	0	0.587540591968767	0.286733367036236	0.712139783067878	0	0	0	114230	Aipl1	chr11
109212	1.38637912773136	2.16899418054527	3.56687513263058	1.39788095208531	1.05054670191333	2.23495816001029	0.335264272463385	0.180034761391762	0.0357679616525463	0.418047224226881	1	1	0	109212	Pimreg	chr11
327958	4.74271975367673	-1.02090483161914	-1.30487602164508	-0.283971190025944	-0.0581590350232085	-0.863004174106979	0	0.478295289322481	0.210198759831369	0.971297500012957	0	-1	0	327958	Pitpnm3	chr11
74477	4.11835935311851	0.44949267520434	0.407191031683046	-0.0423016435212942	0	0	0	0.944732851947971	0.958853085482794	0.997652822313641	0	0	0	74477	4933427D14Rik	chr11
52700	5.87871123535266	0.417183226601597	0.293399750316067	-0.12378347628553	0	0	0	0.982686591779922	0.992467626037594	0.998297890478158	0	0	0	52700	Txndc17	chr11
67279	3.35631882074786	0.440804071356448	-0.617949420552687	-1.05875349190914	0	0	-0.210348449988667	0.945943573933655	0.894969052420422	0.420158772126968	0	0	0	67279	Med31	chr11
75304	-0.790516218304023	0.805708151803035	0.438222783357799	-0.367485368445236	0	0	0	0.639281538136124	0.850346585603916	0.88128705770427	0	0	0	75304	4930563E22Rik	chr11
327959	2.47729645726639	0.422227159237194	-0.35782041813283	-0.780047577370024	0	0	0	0.821308163559793	0.856911136190294	0.641114947212115	0	0	0	327959	Xaf1	chr11
276829	0.933604696262328	1.93079328905586	0.924341087498794	-1.00645220155707	1.02089932146948	0	-0.00728031548691399	0.181089486803908	0.563240976274117	0.528344936769434	1	0	0	276829	Smtnl2	chr11
71522	1.99695255552979	0.447540445482799	-0.553271041829697	-1.0008114873125	0	0	-0.000803108038237176	0.801678745755024	0.750554399619303	0.546138135693645	0	0	0	71522	Ggt6	chr11
18432	8.09751613265597	-0.306806339038947	-0.221837649695829	0.0849686893431185	0	0	0	0.943390090569497	0.962258578862351	0.989493035461634	0	0	0	18432	Mybbp1a	chr11
216892	6.87914901681353	-0.525111288935959	-0.761763067928076	-0.236651778992117	0	0	0	0.786915051812823	0.694784290391056	0.900331510654809	0	0	0	216892	Spns2	chr11
77577	2.85257142778625	-1.73064915511536	-0.489904545631306	1.24074460948405	-0.56467002166636	0	0.225735011333861	0.334595996508719	0.791746587765671	0.453449474011864	0	0	0	77577	Spns3	chr11
67128	5.86512614066283	0.243656022456362	0.209560660620974	-0.0340953618353881	0	0	0	0.970658999879144	0.976274701309678	0.997155706473438	0	0	0	67128	Ube2g1	chr11
11736	6.98381529072601	0.223796151664334	-0.124894922821328	-0.348691074485662	0	0	0	0.993652240284196	0.996993020005835	0.989280911607968	0	0	0	11736	Ankfy1	chr11
192986	2.16773178543423	0.930581540063872	-0.17675661956522	-1.10733815962909	0	0	-0.203092670415508	0.553907339482438	0.952643635832644	0.426037817612186	0	0	0	192986	Cyb5d2	chr11
195018	6.67270076715001	-0.366421576211674	-0.240548350364276	0.125873225847398	0	0	0	0.96475047893768	0.98216502936907	0.993868610892826	0	0	0	195018	Zzef1	chr11
53313	2.77054893231326	-1.12679105436153	-2.41229490002144	-1.28550384565991	-0.165204568408195	-1.95970246336867	-0.458576632403075	0.452434076120064	0.0492290166218505	0.335814787150287	0	-1	0	53313	Atp2a3	chr11
18436	-2.11402403715151	1.7099076147699	1.14299499124524	-0.566912623524654	0.519282435331307	0.108035040497413	0	0.356989543589648	0.535858283738867	0.761284910608623	0	0	0	18436	P2rx1	chr11
55984	2.37434708236281	0.349858546768695	0.734734668785564	0.384876122016869	0	0	0	0.910322599569808	0.712992390117338	0.898909191132961	0	0	0	55984	Camkk1	chr11
66874	5.25425717701512	0.28565289795131	0.271237331643551	-0.0144155663077585	0	0	0	0.989262637104068	0.990660000345999	0.999709156986294	0	0	0	66874	Ncbp3	chr11
16407	-0.0371266178532606	-0.0574206590257493	-0.327399869389088	-0.269979210363339	0	0	0	0.975607098127769	0.859610566127967	0.887902482611698	0	0	0	16407	Itgae	chr11
14841	0.704681609005949	2.21577970206868	2.9263692082073	0.710589506138618	0.959093380218046	1.50149901528858	0	0.2077808637996	0.10136931563245	0.70697296010489	1	1	0	14841	Haspin	chr11
94045	0.833011009973682	-0.562022159297155	0.908461090582414	1.47048324987957	0	0	0.752611823088331	0.76729862529731	0.566106255745444	0.242909129767673	0	0	1	94045	P2rx5	chr11
66048	5.26029797190513	0.179244103395172	0.106245442052647	-0.0729986613425249	0	0	0	0.989947276958088	0.994789470607683	0.9970392064177	0	0	0	66048	Emc6	chr11
76281	3.992122237119	0.0077931168935228	-0.199481267899221	-0.207274384792744	0	0	0	0.998858935196454	0.970208073674349	0.97132770644357	0	0	0	76281	Tax1bp3	chr11
83429	5.10753302008313	0.831418501981777	0.153285368651924	-0.678133133329854	0	0	0	0.651587139773811	0.974152140333432	0.780302163517585	0	0	0	83429	Ctns	chr11
74637	2.92679496934766	0.936382404437551	-0.941068815193652	-1.8774512196312	0	0	-1.40171443613162	0.549596362056841	0.546364503871496	0.10588237134937	0	0	-1	74637	Shpk	chr11
193034	-2.57967337574303	0.72312784724081	0.273975561008295	-0.449152286232515	0	0	0	0.67216590184292	0.876867608193015	0.796869494601495	0	0	0	193034	Trpv1	chr11
246788	1.39859620789035	0.419931478301276	1.97975439861841	1.55982292031713	0	0.945495201853021	0.541307420162837	0.810410783594358	0.203098826625608	0.32666686623111	0	1	0	246788	Trpv3	chr11
11484	-1.61900971630508	3.57003942722247	3.68960678749451	0.119567360272033	0.921734491364383	0.967164497039926	0	0.270426699807106	0.254874854216562	0.97087148298863	0	0	0	11484	Aspa	chr11
380711	4.52285951094358	0.581654335460527	1.8716599966511	1.29000566119057	0	1.3256079073348	0.460143501391792	0.758654660705148	0.117714230096861	0.335509707107347	0	1	0	380711	Rap1gap2	chr11
74148	6.73651405470651	-0.402264480359876	-0.30316418497724	0.0991002953826357	0	0	0	0.952145591557293	0.970885180417284	0.994374721166691	0	0	0	74148	Cluh	chr11
18472	8.17448199093293	-0.311510308590091	-0.0752915755427814	0.236218733047309	0	0	0	0.99424146545853	0.99918517839981	0.99760722092013	0	0	0	18472	Pafah1b1	chr11
67493	5.0791166731686	0.225685937473204	0.244276383117753	0.0185904456445485	0	0	0	0.979773426799933	0.978316025636001	0.99879967045344	0	0	0	67493	Mettl16	chr11
17428	5.47828736341838	0.127243815496792	-0.134711165001477	-0.261954980498269	0	0	0	0.996133886782096	0.996122744952978	0.99191097231841	0	0	0	17428	Mnt	chr11
97761	5.26036716816246	-0.340576688452157	-1.42734481912047	-1.08676813066831	0	-1.15731364174187	-0.249870928354672	0.939861520478775	0.144886598970848	0.405737494616621	0	-1	0	97761	Sgsm2	chr11
104662	6.1759527564593	-0.965491556348872	-0.0672729466778952	0.898218609670977	0	0	0	0.540760470709786	0.994012017345423	0.624645016156204	0	0	0	104662	Tsr1	chr11
100217469	-0.857920279476307	-1.34474041438526	0.131135958668675	1.47587637305393	-0.473428197112459	0	0.691686299316256	0.334478330275932	0.945558858909404	0.262216246154949	0	0	0	100217469	Snord91a	chr11
27364	3.53221597016919	-0.506755370670988	-0.354583942027071	0.152171428643917	0	0	0	0.936934173752488	0.97243138141792	0.993746886620204	0	0	0	27364	Srr	chr11
103677	6.53991481855937	-0.509234345295583	-0.749652386395749	-0.240418041100166	0	0	0	0.934926012294588	0.795197973248826	0.987995006787362	0	0	0	103677	Smg6	chr11
15248	2.12819109649724	0.786903348802925	1.15730109279258	0.370397743989655	0	0.248290808531622	0	0.639256041344716	0.41263318423222	0.854304226977879	0	0	0	15248	Hic1	chr11
387208	-2.27422365582449	-1.56178436377122	-2.33247976370343	-0.770695399932208	-0.545184151173703	-1.34609908763242	0	0.325060515778883	0.119479236994755	0.64322947532538	0	-1	0	387208	Mir212	chr11
387150	-2.2620487201389	-2.02825000270132	-2.9021028121929	-0.873852809491585	-0.830442617667667	-1.57842197672374	0	0.242519891916152	0.090004478378036	0.606510162452679	-1	-1	0	387150	Mir132	chr11
246257	3.81308614350892	-0.422996674856433	-0.854069435847136	-0.431072760990703	0	0	0	0.932669912122666	0.665063979499916	0.944728755710815	0	0	0	246257	Ovca2	chr11
116905	3.71587385203157	-0.296641835489329	-0.714347524423903	-0.417705688934574	0	0	0	0.962999061489843	0.793671598591877	0.947429828325322	0	0	0	116905	Dph1	chr11
237847	0.901913542705664	-0.135830257596234	-1.60988201559792	-1.47405175800169	0	-1.10201575145838	-0.900640002806246	0.954427864998674	0.15690494425218	0.20198221404333	0	-1	-1	237847	Rtn4rl1	chr11
68275	5.66320276755952	0.97128787561319	0.74406595702537	-0.22722191858782	0	0	0	0.527652924701781	0.724329796962962	0.959934629913824	0	0	0	68275	Rpa1	chr11
319822	2.47209278747009	0.908264969625928	0.107598871949692	-0.800666097676236	0	0	0	0.58512583778744	0.984336306817683	0.683671541809163	0	0	0	319822	Smyd4	chr11
20317	4.5566875139789	1.85733995082269	4.29867437406186	2.44133442323917	0.918077823469748	3.05986055487276	1.3586561901217	0.206743551559334	0.0116735271254441	0.118781925172061	1	1	1	20317	Serpinf1	chr11
18816	-1.41014313324697	-0.0618573351689136	0.71897366707756	0.780831002246474	0	0	0	0.972306791229042	0.676443466470585	0.644499634023248	0	0	0	18816	Serpinf2	chr11
192652	4.48646124793546	1.48901069490113	1.03644098104407	-0.452569713857057	0.902123392078108	0.0705871370727706	0	0.201801082229842	0.476425470522596	0.846829324920508	1	0	0	192652	Wdr81	chr11
100042498	5.18706762042034	-0.187758279759528	-0.179396580117383	0.00836169964214495	0	0	0	0.970514062074772	0.972750941600072	0.998989561383541	0	0	0	100042498	Mir22hg	chr11
380712	2.08651730168246	0.130108416606938	-0.173951054358655	-0.304059470965593	0	0	0	0.960291676989012	0.949732426770488	0.909284238720572	0	0	0	380712	Tlcd2	chr11
192159	8.7759908798048	-0.018049359120841	0.00552730545220648	0.0235766645730475	0	0	0	0.99955766666633	0.999860828239328	0.999599655909111	0	0	0	192159	Prpf8	chr11
280408	0.18756374821483	-0.618152668128253	0.789632879175128	1.40778554730338	0	0	0.598614262272446	0.728415947604825	0.632731209216327	0.290901258260903	0	0	0	280408	Rilp	chr11
380713	0.0200181478457741	-1.67598146349619	-0.636248313281233	1.03973315021496	-1.02822976070828	0	0.0658486990074122	0.173900150539819	0.720836969970293	0.481703735251259	-1	0	0	380713	Scarf1	chr11
215113	4.94404827318481	-0.92009767045404	0.0314882064142621	0.951585876868302	0	0	0	0.56574014168006	0.986229819104957	0.547023879342592	0	0	0	215113	Slc43a2	chr11
18738	7.44935924094484	-0.466138000452568	-0.117907302864356	0.348230697588211	0	0	0	0.966754786814294	0.99664133208037	0.987496917910452	0	0	0	18738	Pitpna	chr11
19062	5.76086094627709	-0.63073874129543	-0.501962267293355	0.128776474002075	0	0	0	0.834308978547535	0.899673991068549	0.988253402073226	0	0	0	19062	Inpp5k	chr11
17913	7.86419351680256	0.569019302640768	0.425635175104752	-0.143384127536017	0	0	0	0.919542277118394	0.961317533986782	0.995241542881444	0	0	0	17913	Myo1c	chr11
12928	7.87159433250827	-0.263523548529147	0.185292949016545	0.448816497545692	0	0	0	0.983015473941195	0.989668990861948	0.963313875510138	0	0	0	12928	Crk	chr11
22627	9.23059722295089	-0.121148161315919	-0.15937063817322	-0.0382224768573014	0	0	0	0.995052115880138	0.992943880213626	0.998930848208783	0	0	0	22627	Ywhae	chr11
13447	2.31965264851744	-1.60081933400622	-0.800708987143544	0.800110346862675	-0.662550373344914	0	0	0.279142515042099	0.630764412100748	0.62638221608848	0	0	0	13447	Doc2b	chr11
380714	2.30803326302429	-0.430310997408898	0.0349048858370744	0.465215883245973	0	0	0	0.820651218631927	0.986265712408621	0.810080355562062	0	0	0	380714	Rph3al	chr11
74230	-1.89775263642401	-0.725857896670071	-0.573549196322903	0.152308700347168	0	0	0	0.720277125164592	0.776111354296695	0.937657696887375	0	0	0	74230	1700016K19Rik	chr11
76566	5.92630544646112	-0.0901026746893701	2.07749577481607	2.16759844950544	0	0.841816577064373	0.964878140576898	0.960945637184504	0.24098054897875	0.20419351220261	0	1	1	76566	Rflnb	chr11
68299	6.02405710569431	-0.413300711414101	-0.928153313744854	-0.514852602330753	0	0	0	0.907853709324683	0.56903905566518	0.881117251107798	0	0	0	68299	Vps53	chr11
116972	2.92487747573983	0.684725833436887	-0.365466842455136	-1.05019267589202	0	0	-0.122076239364965	0.754103369728123	0.927581083263602	0.454418560259097	0	0	0	116972	Tlcd3a	chr11
276919	4.20359880244087	0.584163054876909	1.15813370739115	0.573970652514237	0	0.365543098640752	0	0.818439390320356	0.364443994187843	0.824533776315688	0	0	0	276919	Gemin4	chr11
13168	-1.83787948608221	-0.0700914599699796	-0.722597364180098	-0.652505904210118	0	0	0	0.971764381969615	0.671235370639924	0.712955338335607	0	0	0	13168	Dbil5	chr11
67201	6.09694436429557	-0.277493624067561	-0.779052970920535	-0.501559346852974	0	0	0	0.966705547328106	0.732653155990887	0.919513434072123	0	0	0	67201	Glod4	chr11
67390	2.62546364709375	-0.11794657574834	0.525781905241324	0.643728480989663	0	0	0	0.976916015196085	0.847871013811555	0.789253376540302	0	0	0	67390	Mrm3	chr11
18230	5.86451627751754	0.322160663491316	1.23150104674921	0.909340383257897	0	0.431758823175624	0	0.899776009596578	0.342865013696657	0.571957056639057	0	0	0	18230	Nxn	chr11
56322	4.38979059230768	0.518340740934425	0.0732302418907489	-0.445110499043676	0	0	0	0.938278318361528	0.997256206526291	0.9634504911923	0	0	0	56322	Timm22	chr11
109934	6.04010396023319	0.398919992652758	0.240214229474726	-0.158705763178031	0	0	0	0.966420433949121	0.986783739662882	0.993666955520557	0	0	0	109934	Abr	chr11
53334	5.841563402305	0.158352196268678	-0.199111028437139	-0.357463224705818	0	0	0	0.996108549679412	0.994953608512341	0.988562602317264	0	0	0	53334	Gosr1	chr11
12874	7.86252714100203	-0.144663411701282	-0.201382218581038	-0.0567188068797559	0	0	0	0.976681290646676	0.965658459534095	0.992885613607365	0	0	0	12874	Cpd	chr11
66601	-2.34041603308893	0.452700480400176	1.9542585767582	1.50155809635802	0	0.653071862530826	0.348983865399682	0.816816715179022	0.312233878105143	0.434364447718723	0	0	0	66601	Tmigd1	chr11
